,Name,Mileage,Dealer Name,Rating,Rating Count,Price
213,2020 Ford Escape SE,"31,389 mi.",Bayer Ford,4.6,(65 reviews),"$28,990"
214,2020 Ford Fusion Titanium,"62,726 mi.",Ford of Port Richey,4.6,"(5,966 reviews)","$22,991"
215,2019 Ford Escape SE,"17,910 mi.","Egglefield Bros., Inc.",4.8,(32 reviews),"$23,852"
216,2019 Ford F-150 XLT,"41,518 mi.",Serramonte Ford,4.4,(299 reviews),"$41,991"
217,2019 Ford Escape SE,"45,361 mi.",Sutton Ford,4.6,"(4,153 reviews)","$24,000"
218,2018 Ford F-150 Lariat,"63,330 mi.",Randall Reed's Planet Ford 635,4.5,(519 reviews),"$43,565"
219,2019 Ford F-150 XLT,"36,736 mi.",Varsity Ford,4.9,"(2,266 reviews)","$36,905"
220,2019 Ford Ranger XLT,"32,928 mi.",Downtown Ford,4.7,(377 reviews),"$35,766"
221,2021 Ford F-150 Raptor,"12,500 mi.",Malloy Ford of Alexandria,4.2,(637 reviews),"$93,844"
222,2019 Ford F-150 Lariat,"62,934 mi.",Grapevine Ford Lincoln,4.5,"(2,628 reviews)","$39,000"
223,2019 Ford Ranger XLT,"11,852 mi.",Friendly Ford,4.7,"(1,204 reviews)","$34,800"
224,2021 Ford F-150 Lariat,"45,333 mi.",Mike Castrucci of Alexandria,4.3,(97 reviews),"$62,587"
225,2020 Ford Mustang EcoBoost Premium,"61,306 mi.",Matthews-Currie Ford,4.6,(530 reviews),"$29,500"
226,2020 Ford Explorer Limited,"31,606 mi.",Tallahassee Ford Lincoln,4.3,(73 reviews),"$39,981"
227,2019 Ford Escape SEL,"10,384 mi.",Bill Brown Ford,4.7,(773 reviews),"$24,789"
228,2020 Ford F-150 Lariat,"37,463 mi.",Duval Ford,4.8,"(2,598 reviews)","$52,590"
229,2021 Ford F-150 XLT,"18,530 mi.",Pat Milliken Ford,4.9,"(1,517 reviews)","$52,242"
230,2022 Ford Bronco Wildtrak,"12,297 mi.",Superior Ford of Siloam Springs,3.1,(22 reviews),"$79,301"
231,2014 Ford Mustang GT Premium,"38,090 mi.",Andy Mohr Ford,4.5,"(1,769 reviews)","$31,994"
232,2019 Ford Explorer XLT,"35,318 mi.",Holiday Ford,4.8,(253 reviews),"$38,750"
233,2017 Ford F-150 Raptor,"73,923 mi.",Five Star Ford,4.9,"(7,933 reviews)","$53,000"
234,2019 Ford Edge ST,"30,380 mi.",Park Ford of Mahopac,4.9,(432 reviews),"$36,992"
235,2020 Ford Escape SE,"49,980 mi.",Five Star Ford Lewisville,4.9,"(1,700 reviews)","$24,000"
236,2021 Ford F-150 Lariat,"21,532 mi.",SouthWest Ford,3.7,(13 reviews),"$63,384"
237,2018 Ford Escape SE,"24,991 mi.",Five Star Ford Dallas,4.7,(373 reviews),"$23,700"
238,2019 Ford F-150 Lariat,"13,549 mi.",Holiday Ford,4.8,(253 reviews),"$53,750"
239,2019 Ford Edge SEL,"37,870 mi.",Sutton Ford,4.6,"(4,153 reviews)","$28,000"
240,2017 Ford Edge SEL,"46,423 mi.",Maplecrest Ford Lincoln,4.4,(618 reviews),"$24,495"
241,2019 Ford F-150 XLT,"24,989 mi.",Crest Ford,4.8,(525 reviews),"$39,000"
242,2019 Ford F-150 XLT,"22,768 mi.",Rochester Ford,4.6,(284 reviews),"$44,998"
243,2017 Ford Edge SEL,"96,510 mi.",Pat Milliken Ford,4.9,"(1,517 reviews)","$19,147"
244,2019 Ford Fusion Energi Titanium,"19,007 mi.",John Megel Ford,4.8,(364 reviews),"$34,780"
245,2017 Ford Expedition Platinum,"57,438 mi.",Ray Skillman Southside,4.8,"(1,249 reviews)","$42,352"
246,2021 Ford Mustang GT Premium,"1,733 mi.",Five Star Ford,4.9,"(7,933 reviews)","$47,500"
247,2020 Ford F-150 XLT,"34,379 mi.",Pat Milliken Ford,4.9,"(1,517 reviews)","$38,571"
